"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 22 21:30:45 GMT 2025","Wed Oct 22 21:30:45 GMT 2025","49","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","getUserBlocks should return user's blocks","getUserBlocks should return user's blocks",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","43","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","updateUser should change username in the database","updateUser should change username in the database",""
"passed","Wed Oct 22 21:30:45 GMT 2025","Wed Oct 22 21:30:45 GMT 2025","155","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","deleteUser should return true when repository succeeds","deleteUser should return true when repository succeeds",""
"passed","Wed Oct 22 21:30:52 GMT 2025","Wed Oct 22 21:30:52 GMT 2025","9","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","getUserFiles should return an empty list when user has no files","getUserFiles should return an empty list when user has no files",""
"passed","Wed Oct 22 21:30:46 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","128","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","sendMessage should propagate exception when repository fails","sendMessage should propagate exception when repository fails",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","6","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","login should return UserNotFound for non-existent username","login should return UserNotFound for non-existent username",""
"passed","Wed Oct 22 21:30:34 GMT 2025","Wed Oct 22 21:30:43 GMT 2025","8570","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","leaveChatNetwork should delegate call to p2pTransport","leaveChatNetwork should delegate call to p2pTransport",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","108","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","addUser should correctly save a user and allow retrieval","addUser should correctly save a user and allow retrieval",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","116","","com.distributed_messenger.unit.repositories.BlockRepositoryUnitTest","","com.distributed_messenger.unit.repositories.BlockRepositoryUnitTest","deleteBlocksByUserId should remove the specific block","deleteBlocksByUserId should remove the specific block",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:25 GMT 2025","73","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","updateUser should correctly change user data","updateUser should correctly change user data",""
"passed","Wed Oct 22 21:30:13 GMT 2025","Wed Oct 22 21:30:23 GMT 2025","10163","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getUser should retrieve an existing user","getUser should retrieve an existing user",""
"passed","Wed Oct 22 21:30:25 GMT 2025","Wed Oct 22 21:30:25 GMT 2025","140","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","addFile should correctly save a file","addFile should correctly save a file",""
"passed","Wed Oct 22 21:30:46 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","43","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","sendMessage should save message, send it to network and return id","sendMessage should save message, send it to network and return id",""
"passed","Wed Oct 22 21:30:48 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","39","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","updateUserRole should return false for non-existent user","updateUserRole should return false for non-existent user",""
"passed","Wed Oct 22 21:30:13 GMT 2025","Wed Oct 22 21:30:23 GMT 2025","10142","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","updateSetting with invalid value should throw IllegalArgumentException","updateSetting with invalid value should throw IllegalArgumentException",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","20","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","getSetting should return null when setting does not exist","getSetting should return null when setting does not exist",""
"passed","Wed Oct 22 21:30:35 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","8666","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","updateSetting should return false on failed update","updateSetting should return false on failed update",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","72","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","findByUsername should return correct user when exists","findByUsername should return correct user when exists",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","45","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","joinChatNetwork should delegate call to p2pTransport","joinChatNetwork should delegate call to p2pTransport",""
"passed","Wed Oct 22 21:30:52 GMT 2025","Wed Oct 22 21:30:52 GMT 2025","87","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","getFile should return null when file does not exist","getFile should return null when file does not exist",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","62","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","blockUser without reason should work","blockUser without reason should work",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","30","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","updateUser should return false for non-existent user","updateUser should return false for non-existent user",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:25 GMT 2025","55","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","deleteUser for non-existent user should return false","deleteUser for non-existent user should return false",""
"passed","Wed Oct 22 21:30:46 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","142","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","editMessage should update message, add history record and return true on success","editMessage should update message, add history record and return true on success",""
"passed","Wed Oct 22 21:30:50 GMT 2025","Wed Oct 22 21:30:50 GMT 2025","11","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUserRole should return false for non-existent user","updateUserRole should return false for non-existent user",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","41","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","getUser should return null for non-existent id","getUser should return null for non-existent id",""
"passed","Wed Oct 22 21:32:34 GMT 2025","Wed Oct 22 21:32:36 GMT 2025","1401","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","Then: вход должен быть успешным","Then: вход должен быть успешным",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","29","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","login should return UserNotFound for non-existent user","login should return UserNotFound for non-existent user",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","315","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","createChat should call repository and return new chat id","createChat should call repository and return new chat id",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","85","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","getUser should retrieve an existing user","getUser should retrieve an existing user",""
"passed","Wed Oct 22 21:30:37 GMT 2025","Wed Oct 22 21:30:47 GMT 2025","10114","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","findByUserName should return user for existing username","findByUserName should return user for existing username",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","43","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","deleteUser should remove user from the database","deleteUser should remove user from the database",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","9","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Wed Oct 22 21:30:52 GMT 2025","Wed Oct 22 21:30:52 GMT 2025","121","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","uploadFile should propagate exception when repository throws","uploadFile should propagate exception when repository throws",""
"passed","Wed Oct 22 21:30:46 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","39","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","deleteMessage should return false when deletion fails","deleteMessage should return false when deletion fails",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","132","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","getSetting should return value when setting exists","getSetting should return value when setting exists",""
"passed","Wed Oct 22 21:30:46 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","35","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getChatMessages should return list of messages for a chat","getChatMessages should return list of messages for a chat",""
"passed","Wed Oct 22 21:32:41 GMT 2025","Wed Oct 22 21:32:48 GMT 2025","7053","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","And: он может успешно войти с новым паролем","And: он может успешно войти с новым паролем",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","11","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","getAllUsers should return a list of users","getAllUsers should return a list of users",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:44 GMT 2025","301","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","getChat should return null when chat does not exist","getChat should return null when chat does not exist",""
"passed","Wed Oct 22 21:30:50 GMT 2025","Wed Oct 22 21:30:50 GMT 2025","6","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","deleteUser should return false when repository fails","deleteUser should return false when repository fails",""
"passed","Wed Oct 22 21:32:48 GMT 2025","Wed Oct 22 21:32:54 GMT 2025","5669","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","And: он НЕ может войти со старым паролем","And: он НЕ может войти со старым паролем",""
"passed","Wed Oct 22 21:30:49 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","17","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUser should return false when user not found","updateUser should return false when user not found",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","46","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","findByUsername should return null for non-existent username","findByUsername should return null for non-existent username",""
"passed","Wed Oct 22 21:32:25 GMT 2025","Wed Oct 22 21:32:29 GMT 2025","4666","","com.distributed_messenger.e2e.UserLifecycleE2ETest","","com.distributed_messenger.e2e.UserLifecycleE2ETest","userFullLifecycleScenarioCRUD","userFullLifecycleScenarioCRUD",""
"passed","Wed Oct 22 21:33:09 GMT 2025","Wed Oct 22 21:33:13 GMT 2025","4254","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","Then: операция разблокировки должна быть успешной","Then: операция разблокировки должна быть успешной",""
"passed","Wed Oct 22 21:30:45 GMT 2025","Wed Oct 22 21:30:49 GMT 2025","4258","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","login should return Success for existing username","login should return Success for existing username",""
"passed","Wed Oct 22 21:30:25 GMT 2025","Wed Oct 22 21:30:25 GMT 2025","61","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","getFilesByUser should return files only for the specified user","getFilesByUser should return files only for the specified user",""
"passed","Wed Oct 22 21:33:13 GMT 2025","Wed Oct 22 21:33:17 GMT 2025","4158","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributed_messenger.e2e.bdd.AuthenticationBehaviorSpec","And: пользователь может снова успешно войти","And: пользователь может снова успешно войти",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","60","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getUser with non-existent id should return null","getUser with non-existent id should return null",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","228","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","addMessageHistory should save a history entry","addMessageHistory should save a history entry",""
"passed","Wed Oct 22 21:30:45 GMT 2025","Wed Oct 22 21:30:45 GMT 2025","81","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","getBlock should return null when block does not exist","getBlock should return null when block does not exist",""
"passed","Wed Oct 22 21:30:52 GMT 2025","Wed Oct 22 21:30:52 GMT 2025","13","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","getFile should return file when file exists","getFile should return file when file exists",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","81","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","updateUser for non-existent user should return false","updateUser for non-existent user should return false",""
"passed","Wed Oct 22 21:30:45 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","495","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","editMessage should return false when message to edit is not found","editMessage should return false when message to edit is not found",""
"passed","Wed Oct 22 21:30:50 GMT 2025","Wed Oct 22 21:30:50 GMT 2025","16","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUser should return true when user exists and is updated","updateUser should return true when user exists and is updated",""
"passed","Wed Oct 22 21:30:44 GMT 2025","Wed Oct 22 21:30:45 GMT 2025","821","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","getUserBlocks should return empty list when user has no blocks","getUserBlocks should return empty list when user has no blocks",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","73","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Wed Oct 22 21:30:25 GMT 2025","Wed Oct 22 21:30:25 GMT 2025","67","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","deleteUser should remove the user from database","deleteUser should remove the user from database",""
"passed","Wed Oct 22 21:30:25 GMT 2025","Wed Oct 22 21:30:25 GMT 2025","46","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","getUser with non-existent id should return null","getUser with non-existent id should return null",""
"passed","Wed Oct 22 21:30:45 GMT 2025","Wed Oct 22 21:30:45 GMT 2025","21","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","unblockUser should return false when repository fails","unblockUser should return false when repository fails",""
"passed","Wed Oct 22 21:30:52 GMT 2025","Wed Oct 22 21:30:52 GMT 2025","19","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","uploadFile should call repository and return new file id on success","uploadFile should call repository and return new file id on success",""
"passed","Wed Oct 22 21:30:33 GMT 2025","Wed Oct 22 21:30:43 GMT 2025","10416","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","blockUser should return block id on success","blockUser should return block id on success",""
"passed","Wed Oct 22 21:30:46 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","22","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getChatMessages should return empty list when no messages in chat","getChatMessages should return empty list when no messages in chat",""
"passed","Wed Oct 22 21:30:52 GMT 2025","Wed Oct 22 21:30:52 GMT 2025","318","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","getUserFiles should return a list of files for a user","getUserFiles should return a list of files for a user",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","129","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","getMessagesAfter should return only messages after the given timestamp","getMessagesAfter should return only messages after the given timestamp",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","78","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","findByUsername should return null for non-existent username","findByUsername should return null for non-existent username",""
"passed","Wed Oct 22 21:30:50 GMT 2025","Wed Oct 22 21:30:50 GMT 2025","9","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","getUser should return user when user exists","getUser should return user when user exists",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","97","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getAllUsers should return all added users","getAllUsers should return all added users",""
"passed","Wed Oct 22 21:30:47 GMT 2025","Wed Oct 22 21:30:48 GMT 2025","1157","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","login should return Success for existing username","login should return Success for existing username",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","117","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","getChat for non-existent id should return null","getChat for non-existent id should return null",""
"passed","Wed Oct 22 21:30:46 GMT 2025","Wed Oct 22 21:30:46 GMT 2025","17","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getMessage should return null when it does not exist","getMessage should return null when it does not exist",""
"passed","Wed Oct 22 21:30:50 GMT 2025","Wed Oct 22 21:30:51 GMT 2025","776","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","register should call repository and return new user id","register should call repository and return new user id",""
"passed","Wed Oct 22 21:30:24 GMT 2025","Wed Oct 22 21:30:24 GMT 2025","125","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","updateUser should correctly change user data","updateUser should correctly change user data",""
