"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 29 15:33:32 GMT 2025","Mon Sep 29 15:33:40 GMT 2025","8199","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","updateSetting with invalid value should throw IllegalArgumentException","updateSetting with invalid value should throw IllegalArgumentException",""
"passed","Mon Sep 29 15:34:06 GMT 2025","Mon Sep 29 15:34:06 GMT 2025","11","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","getFile should return file when file exists","getFile should return file when file exists",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","73","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","editMessage should update message, add history record and return true on success","editMessage should update message, add history record and return true on success",""
"passed","Mon Sep 29 15:33:59 GMT 2025","Mon Sep 29 15:33:59 GMT 2025","23","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","updateSetting should return true on successful update","updateSetting should return true on successful update",""
"passed","Mon Sep 29 15:34:05 GMT 2025","Mon Sep 29 15:34:05 GMT 2025","20","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","deleteFile should return true on successful deletion","deleteFile should return true on successful deletion",""
"passed","Mon Sep 29 15:33:50 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","11897","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","findByUserName should return user for existing username","findByUserName should return user for existing username",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","32","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","getAllUsers should return a list of users","getAllUsers should return a list of users",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","44","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","deleteUser for non-existent user should return false","deleteUser for non-existent user should return false",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","15","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","getUser should return user when user exists","getUser should return user when user exists",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","34","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUserRole should return true for existing user","updateUserRole should return true for existing user",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","19","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","deleteMessage should return true when deletion is successful","deleteMessage should return true when deletion is successful",""
"passed","Mon Sep 29 15:33:48 GMT 2025","Mon Sep 29 15:33:58 GMT 2025","10366","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","updateSetting should return false on failed update","updateSetting should return false on failed update",""
"passed","Mon Sep 29 15:34:01 GMT 2025","Mon Sep 29 15:34:01 GMT 2025","183","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","getBlock should return null when block does not exist","getBlock should return null when block does not exist",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","146","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","updateSetting with valid value should succeed","updateSetting with valid value should succeed",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","40","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","deleteMessage should return false when deletion fails","deleteMessage should return false when deletion fails",""
"passed","Mon Sep 29 15:34:01 GMT 2025","Mon Sep 29 15:34:01 GMT 2025","48","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","joinChatNetwork should delegate call to p2pTransport","joinChatNetwork should delegate call to p2pTransport",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","76","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","getChat for non-existent id should return null","getChat for non-existent id should return null",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","65","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getAllUsers should return all added users","getAllUsers should return all added users",""
"passed","Mon Sep 29 15:34:05 GMT 2025","Mon Sep 29 15:34:05 GMT 2025","271","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","getUserFiles should return a list of files for a user","getUserFiles should return a list of files for a user",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","40","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","updateUser should correctly change user data","updateUser should correctly change user data",""
"passed","Mon Sep 29 15:34:00 GMT 2025","Mon Sep 29 15:34:00 GMT 2025","299","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","getChat should return null when chat does not exist","getChat should return null when chat does not exist",""
"passed","Mon Sep 29 15:33:59 GMT 2025","Mon Sep 29 15:33:59 GMT 2025","53","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","blockUser without reason should work","blockUser without reason should work",""
"passed","Mon Sep 29 15:34:01 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","782","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","editMessage should return false when message to edit is not found","editMessage should return false when message to edit is not found",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","42","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","register should call repository and return new user id","register should call repository and return new user id",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","64","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","addUser should correctly save a user and allow retrieval","addUser should correctly save a user and allow retrieval",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","29","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUserRole should return false for non-existent user","updateUserRole should return false for non-existent user",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","63","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","108","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","addChat should correctly save a chat","addChat should correctly save a chat",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","67","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","sendMessage should save message, send it to network and return id","sendMessage should save message, send it to network and return id",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","58","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","deleteUser should return false for non-existent user","deleteUser should return false for non-existent user",""
"passed","Mon Sep 29 15:34:01 GMT 2025","Mon Sep 29 15:34:01 GMT 2025","32","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","unblockUser should return false when repository fails","unblockUser should return false when repository fails",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","12","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","login should return null for non-existent username","login should return null for non-existent username",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","84","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","findByUsername should return correct user when exists","findByUsername should return correct user when exists",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","123","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","addMessage should save a message and allow retrieval","addMessage should save a message and allow retrieval",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","33","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","deleteUser should remove user from the database","deleteUser should remove user from the database",""
"passed","Mon Sep 29 15:34:05 GMT 2025","Mon Sep 29 15:34:05 GMT 2025","102","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","uploadFile should propagate exception when repository throws","uploadFile should propagate exception when repository throws",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","90","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","addFile should correctly save a file","addFile should correctly save a file",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","15","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getChatMessages should return empty list when no messages in chat","getChatMessages should return empty list when no messages in chat",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","126","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageRepositoryUnitTest","getMessagesAfter should return only messages after the given timestamp","getMessagesAfter should return only messages after the given timestamp",""
"passed","Mon Sep 29 15:34:05 GMT 2025","Mon Sep 29 15:34:06 GMT 2025","20","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","uploadFile should call repository and return new file id on success","uploadFile should call repository and return new file id on success",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","56","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","deleteUser should remove the user from database","deleteUser should remove the user from database",""
"passed","Mon Sep 29 15:33:48 GMT 2025","Mon Sep 29 15:33:59 GMT 2025","10669","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","blockUser should return block id on success","blockUser should return block id on success",""
"passed","Mon Sep 29 15:33:59 GMT 2025","Mon Sep 29 15:33:59 GMT 2025","34","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","getSetting should return null when setting does not exist","getSetting should return null when setting does not exist",""
"passed","Mon Sep 29 15:33:40 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","126","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","findByUsername should return correct user when exists","findByUsername should return correct user when exists",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","51","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","register should create a user in the database","register should create a user in the database",""
"passed","Mon Sep 29 15:34:01 GMT 2025","Mon Sep 29 15:34:01 GMT 2025","47","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","updateChat should return false when chat not found","updateChat should return false when chat not found",""
"passed","Mon Sep 29 15:34:01 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","281","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUser should return false when user not found","updateUser should return false when user not found",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","51","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","findByUsername should return null for non-existent username","findByUsername should return null for non-existent username",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","84","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","67","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","findByUserName should return null for non-existent user","findByUserName should return null for non-existent user",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","23","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","getUser should return user for existing id","getUser should return user for existing id",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","40","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getMessageHistory should return list of history records","getMessageHistory should return list of history records",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","89","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","getHistoryForMessage for a message with no history should return an empty list","getHistoryForMessage for a message with no history should return an empty list",""
"passed","Sat Oct 04 07:45:08 GMT 2025","Sat Oct 04 07:45:08 GMT 2025","80","","com.distributed_messenger.e2e.UserLifecycleE2ETest","","com.distributed_messenger.e2e.UserLifecycleE2ETest","userFullLifecycleScenarioCRUD","userFullLifecycleScenarioCRUD",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","64","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","updateUser should return true when user exists and is updated","updateUser should return true when user exists and is updated",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","15","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","deleteUser should return false when repository fails","deleteUser should return false when repository fails",""
"passed","Mon Sep 29 15:33:59 GMT 2025","Mon Sep 29 15:33:59 GMT 2025","59","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","getSetting should return value when setting exists","getSetting should return value when setting exists",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","40","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","updateUser should change username in the database","updateUser should change username in the database",""
"passed","Mon Sep 29 15:34:00 GMT 2025","Mon Sep 29 15:34:00 GMT 2025","180","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","updateChat should return true when successful","updateChat should return true when successful",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","90","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","updateUser for non-existent user should return false","updateUser for non-existent user should return false",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","41","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","60","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","login should return user id for existing username","login should return user id for existing username",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","72","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","updateUser should correctly change user data","updateUser should correctly change user data",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","239","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","","com.distributed_messenger.unit.repositories.MessageHistoryRepositoryUnitTest","addMessageHistory should save a history entry","addMessageHistory should save a history entry",""
"passed","Mon Sep 29 15:34:00 GMT 2025","Mon Sep 29 15:34:01 GMT 2025","286","","com.distributed_messenger.unit.services.ChatServiceUnitTest","","com.distributed_messenger.unit.services.ChatServiceUnitTest","createChat should call repository and return new chat id","createChat should call repository and return new chat id",""
"passed","Mon Sep 29 15:33:59 GMT 2025","Mon Sep 29 15:33:59 GMT 2025","20","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","","com.distributed_messenger.unit.services.AppSettingsServiceUnitTest","updateSetting should propagate exception from repository","updateSetting should propagate exception from repository",""
"passed","Mon Sep 29 15:33:32 GMT 2025","Mon Sep 29 15:33:40 GMT 2025","8122","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","","com.distributed_messenger.unit.repositories.ChatRepositoryUnitTest","getChatsByUser should return all chats for a specific user","getChatsByUser should return all chats for a specific user",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","94","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","","com.distributed_messenger.unit.repositories.AppSettingsRepositoryUnitTest","initializeDefaultSettings should populate db only if it is empty","initializeDefaultSettings should populate db only if it is empty",""
"passed","Mon Sep 29 15:33:59 GMT 2025","Mon Sep 29 15:34:01 GMT 2025","1195","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","getUserBlocks should return empty list when user has no blocks","getUserBlocks should return empty list when user has no blocks",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","34","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","getUser with non-existent id should return null","getUser with non-existent id should return null",""
"passed","Mon Sep 29 15:33:32 GMT 2025","Mon Sep 29 15:33:40 GMT 2025","8087","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getUser should retrieve an existing user","getUser should retrieve an existing user",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","64","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","getUser with non-existent id should return null","getUser with non-existent id should return null",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:42 GMT 2025","69","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","","com.distributed_messenger.unit.repositories.FileRepositoryUnitTest","getFilesByUser should return files only for the specified user","getFilesByUser should return files only for the specified user",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","75","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributed_messenger.integration.repositories.UserRepositoryIntegrationTest","deleteUser should remove the user from database","deleteUser should remove the user from database",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","36","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","findByUsername should return null for non-existent username","findByUsername should return null for non-existent username",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","38","","com.distributed_messenger.unit.services.UserServiceUnitTest","","com.distributed_messenger.unit.services.UserServiceUnitTest","getUser should return null when user does not exist","getUser should return null when user does not exist",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","41","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","getAllUsers should return all users from database","getAllUsers should return all users from database",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","40","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getChatMessages should return list of messages for a chat","getChatMessages should return list of messages for a chat",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:41 GMT 2025","117","","com.distributed_messenger.unit.repositories.BlockRepositoryUnitTest","","com.distributed_messenger.unit.repositories.BlockRepositoryUnitTest","deleteBlocksByUserId should remove the specific block","deleteBlocksByUserId should remove the specific block",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","24","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","getAllUsers should return empty list when database is empty","getAllUsers should return empty list when database is empty",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","32","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","updateUserRole should return false for non-existent user","updateUserRole should return false for non-existent user",""
"passed","Mon Sep 29 15:33:41 GMT 2025","Mon Sep 29 15:33:42 GMT 2025","33","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","","com.distributed_messenger.unit.repositories.UserRepositoryUnitTest","deleteUser for non-existent user should return false","deleteUser for non-existent user should return false",""
"passed","Mon Sep 29 15:34:02 GMT 2025","Mon Sep 29 15:34:02 GMT 2025","14","","com.distributed_messenger.unit.services.MessageServiceUnitTest","","com.distributed_messenger.unit.services.MessageServiceUnitTest","getMessage should return null when it does not exist","getMessage should return null when it does not exist",""
"passed","Mon Sep 29 15:34:05 GMT 2025","Mon Sep 29 15:34:05 GMT 2025","79","","com.distributed_messenger.unit.services.FileServiceUnitTest","","com.distributed_messenger.unit.services.FileServiceUnitTest","getFile should return null when file does not exist","getFile should return null when file does not exist",""
"passed","Mon Sep 29 15:34:03 GMT 2025","Mon Sep 29 15:34:03 GMT 2025","38","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","","com.distributed_messenger.integration.services.UserServiceIntegrationTest","updateUserRole should change role in the database","updateUserRole should change role in the database",""
"passed","Mon Sep 29 15:34:01 GMT 2025","Mon Sep 29 15:34:01 GMT 2025","48","","com.distributed_messenger.unit.services.BlockServiceUnitTest","","com.distributed_messenger.unit.services.BlockServiceUnitTest","getUserBlocks should return user's blocks","getUserBlocks should return user's blocks",""
