"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","23","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","getAllUsers should return empty list when database is empty","getAllUsers should return empty list when database is empty",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","25","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","getUser should return user for existing id","getUser should return user for existing id",""
"passed","Fri Oct 31 01:16:07 GMT 2025","Fri Oct 31 01:16:07 GMT 2025","13","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","updateUserRole should return true for existing user","updateUserRole should return true for existing user",""
"passed","Fri Oct 31 01:16:03 GMT 2025","Fri Oct 31 01:16:03 GMT 2025","30","","com.distributedMessenger.unit.services.MessageServiceUnitTest","","com.distributedMessenger.unit.services.MessageServiceUnitTest","deleteMessage should return false when deletion fails","deleteMessage should return false when deletion fails",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","73","","com.distributedMessenger.unit.repositories.ChatRepositoryUnitTest","","com.distributedMessenger.unit.repositories.ChatRepositoryUnitTest","getChat for non-existent id should return null","getChat for non-existent id should return null",""
"passed","Fri Oct 31 01:15:31 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","74","","com.distributedMessenger.unit.repositories.FileRepositoryUnitTest","","com.distributedMessenger.unit.repositories.FileRepositoryUnitTest","getFilesByUser should return files only for the specified user","getFilesByUser should return files only for the specified user",""
"passed","Fri Oct 31 01:15:42 GMT 2025","Fri Oct 31 01:15:54 GMT 2025","12158","","com.distributedMessenger.unit.services.AppSettingsServiceUnitTest","","com.distributedMessenger.unit.services.AppSettingsServiceUnitTest","updateSetting should return false on failed update","updateSetting should return false on failed update",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","54","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","updateUser should correctly change user data","updateUser should correctly change user data",""
"passed","Fri Oct 31 01:16:03 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","2913","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","login should return Success for existing username","login should return Success for existing username",""
"passed","Fri Oct 31 01:16:02 GMT 2025","Fri Oct 31 01:16:02 GMT 2025","65","","com.distributedMessenger.unit.services.ChatServiceUnitTest","","com.distributedMessenger.unit.services.ChatServiceUnitTest","updateChat should return false when chat not found","updateChat should return false when chat not found",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","49","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","findByUsername should return null for non-existent username","findByUsername should return null for non-existent username",""
"passed","Fri Oct 31 01:16:02 GMT 2025","Fri Oct 31 01:16:02 GMT 2025","17","","com.distributedMessenger.unit.services.BlockServiceUnitTest","","com.distributedMessenger.unit.services.BlockServiceUnitTest","blockUser should throw exception when repository fails","blockUser should throw exception when repository fails",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","33","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","updateUserRole should change role in the database","updateUserRole should change role in the database",""
"passed","Fri Oct 31 01:17:44 GMT 2025","Fri Oct 31 01:17:48 GMT 2025","4453","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","Then: операция смены пароля должна быть успешной","Then: операция смены пароля должна быть успешной",""
"passed","Fri Oct 31 01:16:03 GMT 2025","Fri Oct 31 01:16:03 GMT 2025","18","","com.distributedMessenger.unit.services.MessageServiceUnitTest","","com.distributedMessenger.unit.services.MessageServiceUnitTest","getChatMessages should return list of messages for a chat","getChatMessages should return list of messages for a chat",""
"passed","Fri Oct 31 01:15:00 GMT 2025","Fri Oct 31 01:15:00 GMT 2025","7","","com.distributedMessenger.generatorreport.GeneratorReport","","com.distributedMessenger.generatorreport.GeneratorReport","tracingReport","tracingReport",""
"passed","Fri Oct 31 01:15:00 GMT 2025","Fri Oct 31 01:15:00 GMT 2025","1","","com.distributedMessenger.generatorreport.GeneratorReport","","com.distributedMessenger.generatorreport.GeneratorReport","standardLoggingReport","standardLoggingReport",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","9","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Fri Oct 31 01:18:02 GMT 2025","Fri Oct 31 01:18:08 GMT 2025","5585","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","Then: последняя попытка должна вернуть результат блокировки","Then: последняя попытка должна вернуть результат блокировки",""
"passed","Fri Oct 31 01:15:31 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","38","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","getUser with non-existent id should return null","getUser with non-existent id should return null",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","70","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","getUser should retrieve an existing user","getUser should retrieve an existing user",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","10","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","updateUserRole should return false for non-existent user","updateUserRole should return false for non-existent user",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","14","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","updateUser should return true when user exists and is updated","updateUser should return true when user exists and is updated",""
"passed","Fri Oct 31 01:15:31 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","49","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","deleteUser should remove the user from database","deleteUser should remove the user from database",""
"passed","Fri Oct 31 01:15:56 GMT 2025","Fri Oct 31 01:15:56 GMT 2025","103","","com.distributedMessenger.unit.services.AppSettingsServiceUnitTest","","com.distributedMessenger.unit.services.AppSettingsServiceUnitTest","updateSetting should propagate exception from repository","updateSetting should propagate exception from repository",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","25","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","getUser should return null for non-existent id","getUser should return null for non-existent id",""
"passed","Fri Oct 31 01:15:59 GMT 2025","Fri Oct 31 01:15:59 GMT 2025","141","","com.distributedMessenger.unit.services.BlockServiceUnitTest","","com.distributedMessenger.unit.services.BlockServiceUnitTest","blockUser without reason should work","blockUser without reason should work",""
"passed","Fri Oct 31 01:15:00 GMT 2025","Fri Oct 31 01:15:00 GMT 2025","1","","com.distributedMessenger.generatorreport.GeneratorReport","","com.distributedMessenger.generatorreport.GeneratorReport","fullLoggingReport","fullLoggingReport",""
"passed","Fri Oct 31 01:16:08 GMT 2025","Fri Oct 31 01:16:08 GMT 2025","130","","com.distributedMessenger.unit.services.FileServiceUnitTest","","com.distributedMessenger.unit.services.FileServiceUnitTest","uploadFile should propagate exception when repository throws","uploadFile should propagate exception when repository throws",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","60","","com.distributedMessenger.unit.repositories.MessageHistoryRepositoryUnitTest","","com.distributedMessenger.unit.repositories.MessageHistoryRepositoryUnitTest","getHistoryForMessage for a message with no history should return an empty list","getHistoryForMessage for a message with no history should return an empty list",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","113","","com.distributedMessenger.unit.repositories.AppSettingsRepositoryUnitTest","","com.distributedMessenger.unit.repositories.AppSettingsRepositoryUnitTest","updateSetting with valid value should succeed","updateSetting with valid value should succeed",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","48","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","getAllUsers should return an empty list when no users exist","getAllUsers should return an empty list when no users exist",""
"passed","Fri Oct 31 01:15:59 GMT 2025","Fri Oct 31 01:16:00 GMT 2025","1087","","com.distributedMessenger.unit.services.ChatServiceUnitTest","","com.distributedMessenger.unit.services.ChatServiceUnitTest","getChat should return null when chat does not exist","getChat should return null when chat does not exist",""
"passed","Fri Oct 31 01:16:03 GMT 2025","Fri Oct 31 01:16:03 GMT 2025","23","","com.distributedMessenger.unit.services.MessageServiceUnitTest","","com.distributedMessenger.unit.services.MessageServiceUnitTest","sendMessage should save message, send it to network and return id","sendMessage should save message, send it to network and return id",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","62","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","findByUsername should return correct user when exists","findByUsername should return correct user when exists",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","59","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","addUser should correctly save a user and allow retrieval","addUser should correctly save a user and allow retrieval",""
"passed","Fri Oct 31 01:16:03 GMT 2025","Fri Oct 31 01:16:03 GMT 2025","136","","com.distributedMessenger.unit.services.MessageServiceUnitTest","","com.distributedMessenger.unit.services.MessageServiceUnitTest","sendMessage should propagate exception when repository fails","sendMessage should propagate exception when repository fails",""
"passed","Fri Oct 31 01:15:31 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","52","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","deleteUser for non-existent user should return false","deleteUser for non-existent user should return false",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","28","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","deleteUser should remove user from the database","deleteUser should remove user from the database",""
"passed","Fri Oct 31 01:17:40 GMT 2025","Fri Oct 31 01:17:42 GMT 2025","1671","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","Then: вход должен быть успешным","Then: вход должен быть успешным",""
"passed","Fri Oct 31 01:18:19 GMT 2025","Fri Oct 31 01:18:25 GMT 2025","5367","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","And: пользователь может снова успешно войти","And: пользователь может снова успешно войти",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","31","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","updateUser should return false for non-existent user","updateUser should return false for non-existent user",""
"passed","Fri Oct 31 01:15:59 GMT 2025","Fri Oct 31 01:16:02 GMT 2025","2958","","com.distributedMessenger.unit.services.BlockServiceUnitTest","","com.distributedMessenger.unit.services.BlockServiceUnitTest","getUserBlocks should return empty list when user has no blocks","getUserBlocks should return empty list when user has no blocks",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:07 GMT 2025","2236","","com.distributedMessenger.unit.services.FileServiceUnitTest","","com.distributedMessenger.unit.services.FileServiceUnitTest","deleteFile should return false on failed deletion","deleteFile should return false on failed deletion",""
"passed","Fri Oct 31 01:15:16 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","13863","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","getUser should retrieve an existing user","getUser should retrieve an existing user",""
"passed","Fri Oct 31 01:18:08 GMT 2025","Fri Oct 31 01:18:14 GMT 2025","5637","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","And: аккаунт пользователя 'locker' в базе данных должен быть заблокирован","And: аккаунт пользователя 'locker' в базе данных должен быть заблокирован",""
"passed","Fri Oct 31 01:15:16 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","13890","","com.distributedMessenger.unit.repositories.BlockRepositoryUnitTest","","com.distributedMessenger.unit.repositories.BlockRepositoryUnitTest","addBlock should save a block record","addBlock should save a block record",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:07 GMT 2025","616","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","register should call repository and return new user id","register should call repository and return new user id",""
"passed","Fri Oct 31 01:17:48 GMT 2025","Fri Oct 31 01:17:55 GMT 2025","7363","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","And: он может успешно войти с новым паролем","And: он может успешно войти с новым паролем",""
"passed","Fri Oct 31 01:16:03 GMT 2025","Fri Oct 31 01:16:03 GMT 2025","9","","com.distributedMessenger.unit.services.MessageServiceUnitTest","","com.distributedMessenger.unit.services.MessageServiceUnitTest","getChatMessages should return empty list when no messages in chat","getChatMessages should return empty list when no messages in chat",""
"passed","Fri Oct 31 01:15:57 GMT 2025","Fri Oct 31 01:15:57 GMT 2025","143","","com.distributedMessenger.unit.services.AppSettingsServiceUnitTest","","com.distributedMessenger.unit.services.AppSettingsServiceUnitTest","getSetting should return null when setting does not exist","getSetting should return null when setting does not exist",""
"passed","Fri Oct 31 01:16:08 GMT 2025","Fri Oct 31 01:16:08 GMT 2025","8","","com.distributedMessenger.unit.services.FileServiceUnitTest","","com.distributedMessenger.unit.services.FileServiceUnitTest","getUserFiles should return an empty list when user has no files","getUserFiles should return an empty list when user has no files",""
"passed","Fri Oct 31 01:16:04 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","897","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","login should return Success for existing username","login should return Success for existing username",""
"passed","Fri Oct 31 01:16:02 GMT 2025","Fri Oct 31 01:16:02 GMT 2025","29","","com.distributedMessenger.unit.services.ChatServiceUnitTest","","com.distributedMessenger.unit.services.ChatServiceUnitTest","joinChatNetwork should delegate call to p2pTransport","joinChatNetwork should delegate call to p2pTransport",""
"passed","Fri Oct 31 01:16:03 GMT 2025","Fri Oct 31 01:16:03 GMT 2025","27","","com.distributedMessenger.unit.services.BlockServiceUnitTest","","com.distributedMessenger.unit.services.BlockServiceUnitTest","getUserBlocks should return user's blocks","getUserBlocks should return user's blocks",""
"passed","Fri Oct 31 01:17:29 GMT 2025","Fri Oct 31 01:17:35 GMT 2025","5611","","com.distributedMessenger.e2e.UserLifecycleE2ETest","","com.distributedMessenger.e2e.UserLifecycleE2ETest","userFullLifecycleScenarioCRUD","userFullLifecycleScenarioCRUD",""
"passed","Fri Oct 31 01:18:15 GMT 2025","Fri Oct 31 01:18:19 GMT 2025","4222","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","Then: операция разблокировки должна быть успешной","Then: операция разблокировки должна быть успешной",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","11","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","getUser should return null when user does not exist","getUser should return null when user does not exist",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","7","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","getUser should return user when user exists","getUser should return user when user exists",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","95","","com.distributedMessenger.unit.repositories.ChatRepositoryUnitTest","","com.distributedMessenger.unit.repositories.ChatRepositoryUnitTest","addChat should correctly save a chat","addChat should correctly save a chat",""
"passed","Fri Oct 31 01:16:08 GMT 2025","Fri Oct 31 01:16:08 GMT 2025","11","","com.distributedMessenger.unit.services.FileServiceUnitTest","","com.distributedMessenger.unit.services.FileServiceUnitTest","getFile should return file when file exists","getFile should return file when file exists",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","281","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","register should create a user in the database","register should create a user in the database",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","42","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","getAllUsers should return all users from database","getAllUsers should return all users from database",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","7","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","login should return UserNotFound for non-existent username","login should return UserNotFound for non-existent username",""
"passed","Fri Oct 31 01:17:55 GMT 2025","Fri Oct 31 01:18:01 GMT 2025","5581","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","","com.distributedMessenger.e2e.bdd.AuthenticationBehaviorSpec","And: он НЕ может войти со старым паролем","And: он НЕ может войти со старым паролем",""
"passed","Fri Oct 31 01:16:02 GMT 2025","Fri Oct 31 01:16:03 GMT 2025","72","","com.distributedMessenger.unit.services.BlockServiceUnitTest","","com.distributedMessenger.unit.services.BlockServiceUnitTest","getBlock should return null when block does not exist","getBlock should return null when block does not exist",""
"passed","Fri Oct 31 01:16:06 GMT 2025","Fri Oct 31 01:16:06 GMT 2025","7","","com.distributedMessenger.unit.services.UserServiceUnitTest","","com.distributedMessenger.unit.services.UserServiceUnitTest","deleteUser should return false when repository fails","deleteUser should return false when repository fails",""
"passed","Fri Oct 31 01:15:31 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","57","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","deleteUser should remove the user from database","deleteUser should remove the user from database",""
"passed","Fri Oct 31 01:15:16 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","13886","","com.distributedMessenger.unit.repositories.AppSettingsRepositoryUnitTest","","com.distributedMessenger.unit.repositories.AppSettingsRepositoryUnitTest","updateSetting with invalid value should throw IllegalArgumentException","updateSetting with invalid value should throw IllegalArgumentException",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","74","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","findByUsername should return correct user when exists","findByUsername should return correct user when exists",""
"passed","Fri Oct 31 01:15:30 GMT 2025","Fri Oct 31 01:15:30 GMT 2025","55","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","","com.distributedMessenger.integration.repositories.UserRepositoryIntegrationTest","addUser should correctly save a user and allow retrieval","addUser should correctly save a user and allow retrieval",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","27","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","updateUserRole should return false for non-existent user","updateUserRole should return false for non-existent user",""
"passed","Fri Oct 31 01:16:05 GMT 2025","Fri Oct 31 01:16:05 GMT 2025","27","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","","com.distributedMessenger.integration.services.UserServiceIntegrationTest","login should return UserNotFound for non-existent user","login should return UserNotFound for non-existent user",""
"passed","Fri Oct 31 01:16:00 GMT 2025","Fri Oct 31 01:16:01 GMT 2025","613","","com.distributedMessenger.unit.services.ChatServiceUnitTest","","com.distributedMessenger.unit.services.ChatServiceUnitTest","updateChat should return true when successful","updateChat should return true when successful",""
"passed","Fri Oct 31 01:16:08 GMT 2025","Fri Oct 31 01:16:08 GMT 2025","18","","com.distributedMessenger.unit.services.FileServiceUnitTest","","com.distributedMessenger.unit.services.FileServiceUnitTest","uploadFile should call repository and return new file id on success","uploadFile should call repository and return new file id on success",""
"passed","Fri Oct 31 01:15:31 GMT 2025","Fri Oct 31 01:15:31 GMT 2025","55","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","","com.distributedMessenger.unit.repositories.UserRepositoryUnitTest","updateUser for non-existent user should return false","updateUser for non-existent user should return false",""
